Hours,Scenarios,WindCF
35,16,0
35,17,0.052024216
35,18,0.55197262
35,19,0.044492353
35,20,0.107210464
35,21,0.197898576
35,22,0.006399613
35,23,0
35,24,0.857623945
35,25,0.097233006
35,26,0.20246495
35,27,1
35,28,0.730022472
35,29,0
35,30,1
35,31,0.071402947
35,32,0.143135883
35,33,0.087215898
35,34,0.065213082
35,35,0.151334924
35,36,0.093888801
35,37,0.335528864
35,38,0
35,39,0.053191658
35,40,0.184638266
35,41,0
35,42,0.006805889
35,43,0
35,44,0.14158787
35,45,0
35,46,0
35,47,0
35,48,0
35,49,0.085339208
35,50,0.063520629
35,51,0.411256185
35,52,0.008785971
35,53,0.399399854
35,54,0.076685774
35,55,0.044248707
35,56,0.384011348
35,57,0
35,58,0.047210454
35,59,0.175542784
35,60,0
35,61,0.057622413
35,62,0
35,63,0.153220578
35,64,0
35,65,0.06091104
35,66,0.272884568
35,67,0.059318868
35,68,0
35,69,0.209243285
35,70,0.061926692
35,71,0
35,72,0.064837512
35,73,0.848109537
35,74,0.251203921
35,75,0.078289139
35,76,0
35,77,0.063184642
35,78,0.11390522
35,79,0.074144424
35,80,0.572316866
35,81,0.117452867
35,82,0.097070797
35,83,0.315555846
35,84,0.637423933
35,85,0.494427009
35,86,0.559852818
35,87,0.133392231
35,88,0.362141477
35,89,0
35,90,0
36,1,0.243617688
36,2,0
36,3,0.136260541
36,4,0.04959771
36,5,0.234752559
36,6,0.02449933
36,7,0
36,8,0.065316715
36,9,0.192808593
36,10,0.0726597
36,11,0.200728888
36,12,0
36,13,1
36,14,0
36,15,0
36,16,0
36,17,0.049414243
36,18,0.665506359
36,19,0.062743399
36,20,0.11252988
36,21,0.243082616
36,22,0.05212762
36,23,0
36,24,0.982706492
36,25,0.09447713
36,26,0.221262518
36,27,1
36,28,0.479752841
36,29,0
36,30,1
36,31,0.066211206
36,32,0.149875949
36,33,0.04537737
36,34,0.062830942
36,35,0.136850333
36,36,0.113499981
36,37,0.365742651
36,38,0.006706088
36,39,0.057018771
36,40,0.146814937
36,41,0.007672895
36,42,0
36,43,0
36,44,0.148034355
36,45,0
36,46,0
36,47,0
36,48,0
36,49,0.083678992
36,50,0.063241451
36,51,0.462477335
36,52,0.180044113
36,53,0.541846058
36,54,0.089431575
36,55,0.062874403
36,56,0.51763732
36,57,0
36,58,0.045637337
36,59,0.203476611
36,60,0
36,61,0.057641764
36,62,0.006847177
36,63,0.194333614
36,64,0
36,65,0.149600897
36,66,0.2805124
36,67,0.077357652
36,68,0
36,69,0.24761331
36,70,0.06249392
36,71,0
36,72,0.07096029
36,73,0.844788299
36,74,0.349809136
36,75,0.138387097
36,76,0
36,77,0.066150283
36,78,0.102250627
36,79,0.094895913
36,80,0.380429325
36,81,0.117349513
36,82,0.106199577
36,83,0.238162874
36,84,0.554008204
36,85,0.361644292
36,86,0.485294275
36,87,0.049776503
36,88,0.216412299
36,89,0
36,90,0
37,1,0.287366228
37,2,0
37,3,0.147939468
37,4,0.055848246
37,5,0.158500582
37,6,0.027189749
37,7,0
37,8,0.059431518
37,9,0.210996559
37,10,0.069780193
37,11,0.180420419
37,12,0
37,13,1
37,14,0
37,15,0
37,16,0
37,17,0.052158825
37,18,0.724879317
37,19,0.074951611
37,20,0.120152334
37,21,0.285792503
37,22,0.071925
37,23,0
37,24,0.943290455
37,25,0.083873397
37,26,0.296127435
37,27,1
37,28,1
37,29,0
37,30,1
37,31,0.123126149
37,32,0.16647773
37,33,0.0283468
37,34,0.0872677
37,35,0.076858391
37,36,0.086009548
37,37,0.361131871
37,38,0.003123605
37,39,0.056097293
37,40,0.128556132
37,41,0.004917943
37,42,0
37,43,0
37,44,0.151380017
37,45,0
37,46,0
37,47,0
37,48,0
37,49,0.145923508
37,50,0.058237114
37,51,0.601656899
37,52,0.155992255
37,53,0.645489225
37,54,0.110248604
37,55,0.111396564
37,56,0.594211926
37,57,0.184890523
37,58,0.052540359
37,59,0.206727941
37,60,0
37,61,0.045541802
37,62,0.044165059
37,63,0.078776703
37,64,0.041373147
37,65,0.161081366
37,66,0.292287701
37,67,0.096799049
37,68,0.014825917
37,69,0.210201069
37,70,0.065498327
37,71,0
37,72,0.071102379
37,73,0.911978943
37,74,0.29626292
37,75,0.168240035
37,76,0
37,77,0.085160079
37,78,0.103203286
37,79,0.088934886
37,80,0.561778772
37,81,0.170272561
37,82,0.122783517
37,83,0.241728766
37,84,0.646971778
37,85,0.366867248
37,86,0.412181149
37,87,0.042859875
37,88,0.159658666
37,89,0
37,90,0
38,1,0.365575335
38,2,0
38,3,0.087549581
38,4,0.057176145
38,5,0.064495151
38,6,0.045292618
38,7,0
38,8,0.059933272
38,9,0.235704595
38,10,0.07179224
38,11,0.191007864
38,12,0
38,13,1
38,14,0
38,15,0.044369456
38,16,0
38,17,0.044532018
38,18,0.74624538
38,19,0.081885862
38,20,0.126448861
38,21,0.281518135
38,22,0.109125817
38,23,0
38,24,0.762807539
38,25,0.06756626
38,26,0.342168078
38,27,1
38,28,1
38,29,0.009678123
38,30,0.688780164
38,31,0.100854765
38,32,0.176405556
38,33,0.055404858
38,34,0.112299657
38,35,0.076099006
38,36,0.034563561
38,37,0.244824497
38,38,0.021247214
38,39,0.055230299
38,40,0.106464229
38,41,0.133006312
38,42,0
38,43,0
38,44,0.079416287
38,45,0
38,46,0
38,47,0.006359958
38,48,0
38,49,0.185028377
38,50,0.078767307
38,51,0.702747607
38,52,0.156175312
38,53,0.688146917
38,54,0.08272817
38,55,0.099889199
38,56,0.585330345
38,57,0.123020239
38,58,0.050846618
38,59,0.197496746
38,60,0
38,61,0.042899224
38,62,0.052990187
38,63,0.09657537
38,64,0.029160581
38,65,0.182407021
38,66,0.300734525
38,67,0.088883131
38,68,0.019285809
38,69,0.232799112
38,70,0.064304454
38,71,0
38,72,0.078287293
38,73,0.827770713
38,74,0.380025757
38,75,0.177105827
38,76,0
38,77,0.082805556
38,78,0.098577759
38,79,0.069958203
38,80,0.70274127
38,81,0.1421086
38,82,0.128316141
38,83,0.244968154
38,84,0.524212573
38,85,0.268850631
38,86,0.383417164
38,87,0
38,88,0.11061592
38,89,0
38,90,0
39,1,0.417657215
39,2,0
39,3,0.071636454
39,4,0.046439488
39,5,0.026220091
39,6,0.043063222
39,7,0
39,8,0.0501876
39,9,0.21630447
39,10,0.046795712
39,11,0.161761416
39,12,0
39,13,1
39,14,0
39,15,0.056458535
39,16,0
39,17,0.043557692
39,18,0.804432124
39,19,0.100425244
39,20,0.141573385
39,21,0.291313569
39,22,0.144796574
39,23,0
39,24,0.931768233
39,25,0.048047001
39,26,0.340467894
39,27,0.519263935
39,28,1
39,29,0.045913418
39,30,0.457961711
39,31,0.089922692
39,32,0.21108923
39,33,0.04765035
39,34,0.172324727
39,35,0.313822977
39,36,0.042402552
39,37,0.291912156
39,38,0.070082882
39,39,0.078903824
39,40,0.121605642
39,41,0.074889099
39,42,0
39,43,0
39,44,0.072948364
39,45,0
39,46,0
39,47,0.049503491
39,48,0
39,49,0.177260488
39,50,0.08511165
39,51,0.693737628
39,52,0.16934526
39,53,0.655752998
39,54,0.089602753
39,55,0.031273471
39,56,0.583678822
39,57,0.05781606
39,58,0.079924119
39,59,0.160009628
39,60,0
39,61,0.016397253
39,62,0.043672052
39,63,0.140050391
39,64,0.063431632
39,65,0.190766896
39,66,0.337560927
39,67,0.20273581
39,68,0.05478206
39,69,0.219987161
39,70,0.06257717
39,71,0
39,72,0.113286971
39,73,0.950627787
39,74,0.369095
39,75,0.190377299
39,76,0
39,77,0.091653747
39,78,0.087568197
39,79,0.087189593
39,80,0.501599007
39,81,0.173724301
39,82,0.18510662
39,83,0.296364408
39,84,0.457396734
39,85,0.4518166
39,86,0.329733928
39,87,0.034367587
39,88,0.098387512
39,89,0
39,90,0
40,1,0.4494103
40,2,0
40,3,0.084084497
40,4,0.035999736
40,5,0.074917491
40,6,0.046279349
40,7,0.003104975
40,8,0.056286049
40,9,0.245375662
40,10,0
40,11,0.152374646
40,12,0
40,13,1
40,14,0
40,15,0.037784872
40,16,0
40,17,0.040893546
40,18,0.704443531
40,19,0.124184182
40,20,0.137004578
40,21,0.352971165
40,22,0.156705283
40,23,0
40,24,0.987543074
40,25,0.030675662
40,26,0.383110951
40,27,0.41194545
40,28,1
40,29,0.044634823
40,30,0.598390739
40,31,0.087955763
40,32,0.242179797
40,33,0.054432663
40,34,0.049026951
40,35,0.076855927
40,36,0.104747951
40,37,0.205326481
40,38,0.070284203
40,39,0.064878305
40,40,0.14695626
40,41,0.045624398
40,42,0
40,43,0
40,44,0.514401956
40,45,0.012951958
40,46,0
40,47,0.050040988
40,48,0
40,49,0.208855234
40,50,0.102151031
40,51,0.52088432
40,52,0.154753519
40,53,0.599353893
40,54,0.084151782
40,55,0.025701352
40,56,0.587855531
40,57,0
40,58,0.104366996
40,59,0.216252714
40,60,0
40,61,0
40,62,0.038748181
40,63,0.207193519
40,64,0
40,65,0.283644938
40,66,0.478880625
40,67,0.229408639
40,68,0
40,69,0.20333931
40,70,0.055918669
40,71,0
40,72,0.110389615
40,73,0.704693032
40,74,0.250933551
40,75,0.156211649
40,76,0
40,77,0.097973037
40,78,0.111795406
40,79,0.106577834
40,80,0.629399602
40,81,0.178049265
40,82,0.237768507
40,83,0.446901199
40,84,0.53875016
40,85,0.535513857
40,86,0.274861535
40,87,0.106067873
40,88,0.091994932
40,89,0.012018401
40,90,0
41,1,0.459365483
41,2,0.012720738
41,3,0.150419244
41,4,0.060721158
41,5,0.116179799
41,6,0.071324125
41,7,0.065820089
41,8,0.128240058
41,9,0.379431107
41,10,0
41,11,0.144853361
41,12,0
41,13,0.987552185
41,14,0
41,15,0.088164762
41,16,0
41,17,0.019176838
41,18,0.651282994
41,19,0.166386947
41,20,0.12681908
41,21,0.323841128
41,22,0.168016847
41,23,0
41,24,0.852279321
41,25,0.047911352
41,26,0.347936569
41,27,0.739969606
41,28,1
41,29,0.057777103
41,30,0.680586095
41,31,0.101459986
41,32,0.166014299
41,33,0.054547045
41,34,0
41,35,0.008445935
41,36,0.144048261
41,37,0.198972421
41,38,0.057790931
41,39,0.065204981
41,40,0.199331063
41,41,0.024855319
41,42,0
41,43,0.027735329
41,44,0.011645761
41,45,0
41,46,0
41,47,0.05233265
41,48,0
41,49,0.263913033
41,50,0.126466774
41,51,0.52748014
41,52,0.184878808
41,53,0.400108178
41,54,0.073964758
41,55,0
41,56,0.625222591
41,57,0.025524471
41,58,0.097902845
41,59,0.158230737
41,60,0
41,61,0
41,62,0.085602489
41,63,0.125381454
41,64,0.114643474
41,65,0.259740856
41,66,0.444386012
41,67,0.214335113
41,68,0
41,69,0.145525193
41,70,0.046766449
41,71,0
41,72,0.107341348
41,73,0.571451151
41,74,0.165505717
41,75,0.058583238
41,76,0.017126498
41,77,0.238626075
41,78,0.410797219
41,79,0.169124608
41,80,0.47927917
41,81,0.201525921
41,82,0.297500098
41,83,0.541530368
41,84,0.681900003
41,85,0.691684169
41,86,0.20820729
41,87,0.144070305
41,88,0.211800426
41,89,0.1003285
41,90,0
42,1,0.507325321
42,2,0.04435411
42,3,0.224501129
42,4,0.110851511
42,5,0.102483771
42,6,0.143930844
42,7,0.08825055
42,8,0.15061084
42,9,0.439679555
42,10,0.046107076
42,11,0.226444142
42,12,0.021762548
42,13,0.909556041
42,14,0
42,15,0.297412615
42,16,0
42,17,0.066561872
42,18,0.619022653
42,19,0.45424416
42,20,0.081949809
42,21,0.436184976
42,22,0.1726487
42,23,0
42,24,0.603101293
42,25,0.051946122
42,26,0.268410897
42,27,0.541136296
42,28,1
42,29,0.047011083
42,30,0.472401642
42,31,0.091579166
42,32,0.043638117
42,33,0.088021171
42,34,0
42,35,0.104447559
42,36,0.115642003
42,37,0.137941574
42,38,0.058874369
42,39,0.042872395
42,40,0.197511692
42,41,0.02816597
42,42,0
42,43,0.061735052
42,44,0.031459837
42,45,0.028565168
42,46,0
42,47,0.052599645
42,48,0
42,49,0.186191814
42,50,0.144627536
42,51,0.492293841
42,52,0.182487604
42,53,0.313433801
42,54,0.060811814
42,55,0
42,56,0.331068666
42,57,0.023216191
42,58,0.072007923
42,59,0.144579618
42,60,0
42,61,0.010232487
42,62,0.049589376
42,63,0.150694856
42,64,0.032108558
42,65,0.246126881
42,66,0.502132325
42,67,0.241512619
42,68,0
42,69,0.231082408
42,70,0.098370663
42,71,0
42,72,0.224556702
42,73,0.924402842
42,74,0.209427657
42,75,0
42,76,0.020116999
42,77,0.459956835
42,78,0.874060008
42,79,0.209972503
42,80,0.588205657
42,81,0.35330446
42,82,0.365694621
42,83,0.62210844
42,84,0.673892233
42,85,0.613924313
42,86,0.360125933
42,87,0.199050394
42,88,0.193674176
42,89,0.17369232
42,90,0.003236951
43,1,0.525367437
43,2,0.112330227
43,3,0.200541267
43,4,0.192681312
43,5,0.123499393
43,6,0.136373248
43,7,0.076084647
43,8,0.139809335
43,9,0.39382415
43,10,0.057817494
43,11,0.413849344
43,12,0.083164956
43,13,0.753299231
43,14,0
43,15,0.432454592
43,16,0.010006818
43,17,0.08065948
43,18,1
43,19,0.519643658
43,20,0.083153651
43,21,0.441151029
43,22,0.304237302
43,23,0.050468376
43,24,0.492507479
43,25,0.110562263
43,26,0.340786747
43,27,0.330823219
43,28,1
43,29,0.018781427
43,30,0.34420767
43,31,0.149699589
43,32,0.165950535
43,33,0.197699971
43,34,0
43,35,0.051924112
43,36,0.067922175
43,37,0.082450525
43,38,0.037219649
43,39,0
43,40,0.167169369
43,41,0.061407123
43,42,0
43,43,0.091385397
43,44,0.054750243
43,45,0.062625557
43,46,0
43,47,0.026631889
43,48,0
43,49,0.159094339
43,50,0.137291903
43,51,0.482191399
43,52,0.108892803
43,53,0.195821449
43,54,0.079259107
43,55,0
43,56,0.292366195
43,57,0
43,58,0.065166542
43,59,0.169596191
43,60,0
43,61,0.046912139
43,62,0.037424388
43,63,0.148694506
43,64,0.064748411
43,65,0.43920318
43,66,0.796509402
43,67,0.067800749
43,68,0.01159266
43,69,0.350391224
43,70,0.1076324
43,71,0
43,72,0.291193144
43,73,1
43,74,0.179091253
43,75,0
43,76,0
43,77,0.727594073
43,78,0.923207632
43,79,0.22500487
43,80,0.352751144
43,81,0.408670366
43,82,0.339789345
43,83,0.663515207
43,84,0.755251472
43,85,0.723596948
43,86,0.450849574
43,87,0.213238888
43,88,0.192948139
43,89,0.291785701
43,90,0.067046764
44,1,0.494995753
44,2,0.148729245
44,3,0.141143228
44,4,0.131382286
44,5,0.138788065
44,6,0.125636599
44,7,0.096794836
44,8,0.112316863
44,9,0.593145519
44,10,0.060909765
44,11,0.671222046
44,12,0.097098701
44,13,0.466739017
44,14,0.042167174
44,15,0.586794098
44,16,0.050560056
44,17,0.065685486
44,18,1
44,19,0.677721811
44,20,0.061170206
44,21,0.481688634
44,22,0.369047099
44,23,0.019615278
44,24,0.229599902
44,25,0.124482271
44,26,0.465836468
44,27,0.570044038
44,28,1
44,29,0
44,30,0.372509329
44,31,0.123512471
44,32,0.286334454
44,33,0.369188533
44,34,0
44,35,0.129220365
44,36,0.167357241
44,37,0.198223537
44,38,0
44,39,0
44,40,0.168919874
44,41,0.01018878
44,42,0
44,43,0.20132237
44,44,0.141365695
44,45,0.064697259
44,46,0
44,47,0.045418146
44,48,0
44,49,0.256717597
44,50,0.231615649
44,51,0.599550244
44,52,0.190405048
44,53,0.16920232
44,54,0.193228942
44,55,0
44,56,0.403890675
44,57,0.007746375
44,58,0.082055707
44,59,0.160557177
44,60,0
44,61,0.003104975
44,62,0.062118945
44,63,0.137805108
44,64,0.200518682
44,65,0.248985037
44,66,0.993651305
44,67,0.083843723
44,68,0.035882576
44,69,0.441723031
44,70,0.100294339
44,71,0
44,72,0.169194889
44,73,1
44,74,0.201746578
44,75,0
44,76,0
44,77,0.909562593
44,78,0.790653749
44,79,0.452998191
44,80,0.232930983
44,81,0.384834116
44,82,0.274620122
44,83,0.703389994
44,84,0.6635012
44,85,0.754977737
44,86,0.438507644
44,87,0.244144255
44,88,0.228791222
44,89,0.481442632
44,90,0.173473407
45,1,0.404612946
45,2,0.140673096
45,3,0.180730888
45,4,0.073421776
45,5,0.153784298
45,6,0.121841418
45,7,0.106684847
45,8,0.189823065
45,9,0.767892309
45,10,0.058916914
45,11,0.837896107
45,12,0.155494287
45,13,0.516209251
45,14,0.148257937
45,15,0.755219809
45,16,0.100007461
45,17,0.07104897
45,18,0.957937734
45,19,0.831068684
45,20,0.026225119
45,21,0.452484897
45,22,0.383601045
45,23,0
45,24,0.301873072
45,25,0.11506238
45,26,0.577493688
45,27,0.284121301
45,28,1
45,29,0
45,30,0.273968973
45,31,0.040973808
45,32,0.255331304
45,33,0.275815317
45,34,0.014039255
45,35,0.179488818
45,36,0.363647241
45,37,0.17712281
45,38,0
45,39,0
45,40,0.296010658
45,41,0.017594251
45,42,0.010546324
45,43,0.201703206
45,44,0.202805983
45,45,0.154843632
45,46,0
45,47,0.062827035
45,48,0
45,49,0.428153635
45,50,0.329822595
45,51,0.673603806
45,52,0.225906504
45,53,0.104555469
45,54,0.247160328
45,55,0
45,56,0.61214432
45,57,0.082003467
45,58,0.089430419
45,59,0.18220177
45,60,0
45,61,0
45,62,0.132002604
45,63,0.122256236
45,64,0.201146141
45,65,0.219389825
45,66,0.986026368
45,67,0.083201239
45,68,0.014405212
45,69,0.398681728
45,70,0.073947722
45,71,0
45,72,0.365589332
45,73,0.945537404
45,74,0.200560751
45,75,0
45,76,0
45,77,0.970705283
45,78,0.802724127
45,79,0.470627174
45,80,0.585664859
45,81,0.343766371
45,82,0.35578727
45,83,0.754007845
45,84,0.496761813
45,85,0.969644921
45,86,0.395640614
45,87,0.247822358
45,88,0.160624623
45,89,0.487183303
45,90,0.323433666
46,1,0.422859979
46,2,0.146285384
46,3,0.125281095
46,4,0.056094013
46,5,0.122303736
46,6,0.163564522
46,7,0.130499183
46,8,0.244276864
46,9,0.788093454
46,10,0.050438011
46,11,0.823267448
46,12,0.228655945
46,13,0.610148388
46,14,0.184801336
46,15,0.657309942
46,16,0.249873544
46,17,0.067390644
46,18,0.972361433
46,19,0.694751246
46,20,0.030283456
46,21,0.428158642
46,22,0.330337154
46,23,0
46,24,0.494142933
46,25,0.144129151
46,26,0.495939718
46,27,0.182685539
46,28,1
46,29,0
46,30,0.353016694
46,31,0.051149225
46,32,0.135736842
46,33,0.14058671
46,34,0.057917314
46,35,0.148072932
46,36,0.508163504
46,37,0.019563613
46,38,0.043052806
46,39,0
46,40,0.240984882
46,41,0.046261461
46,42,0
46,43,0.084177809
46,44,0.206359074
46,45,0.358763464
46,46,0
46,47,0.076970035
46,48,0
46,49,0.30184171
46,50,0.377078082
46,51,0.627170802
46,52,0.276189482
46,53,0.104105074
46,54,0.21244414
46,55,0.031324216
46,56,0.822197546
46,57,0.106912879
46,58,0.084279711
46,59,0.15283826
46,60,0
46,61,0
46,62,0.233789949
46,63,0.197684133
46,64,0.235033836
46,65,0.249581111
46,66,0.74264448
46,67,0.058273761
46,68,0.013890795
46,69,0.414686709
46,70,0.095309038
46,71,0
46,72,0.443628501
46,73,0.733788951
46,74,0.274282993
46,75,0.030429233
46,76,0
46,77,0.926404536
46,78,0.973796354
46,79,0.305269394
46,80,0.75307011
46,81,0.40967295
46,82,0.361487095
46,83,0.767677261
46,84,0.404528683
46,85,0.835098394
46,86,0.271161789
46,87,0.258231153
46,88,0.178788426
46,89,0.394624751
46,90,0.414124268
47,1,0.385484979
47,2,0.131805441
47,3,0.071665551
47,4,0.060309973
47,5,0.045021031
47,6,0.136894703
47,7,0.142682236
47,8,0.283352733
47,9,0.909848238
47,10,0
47,11,0.704565094
47,12,0.410569604
47,13,0.366280403
47,14,0.228704331
47,15,0.663047977
47,16,0.302375453
47,17,0.010529024
47,18,1
47,19,0.920614206
47,20,0.006285289
47,21,0.427961519
47,22,0.428380733
47,23,0
47,24,0.476900488
47,25,0.155671678
47,26,0.2967279
47,27,0.276297022
47,28,0.879043734
47,29,0
47,30,0.443918765
47,31,0.020765744
47,32,0.169439162
47,33,0.104007742
47,34,0.114098954
47,35,0.097160359
47,36,0.659381715
47,37,0.135170035
47,38,0.096439416
47,39,0
47,40,0.198380872
47,41,0.072349738
47,42,0.027253669
47,43,0.045152324
47,44,0.284943039
47,45,0.538481515
47,46,0
47,47,0.106918289
47,48,0
47,49,0.152157009
47,50,0.355715887
47,51,0.439034028
47,52,0.20760675
47,53,0.258316585
47,54,0.131420954
47,55,0.04860993
47,56,0.613776899
47,57,0.04787218
47,58,0.106728832
47,59,0.122360384
47,60,0
47,61,0
47,62,0.278363764
47,63,0.276516032
47,64,0.301641954
47,65,0.278759194
47,66,0.620178691
47,67,0.066836183
47,68,0
47,69,0.42407256
47,70,0.130612668
47,71,0
47,72,0.361784844
47,73,0.542126214
47,74,0.228805139
47,75,0.05677022
47,76,0.02538371
47,77,0.715274505
47,78,0.999667111
47,79,0.274174201
47,80,0.288941564
47,81,0.501007545
47,82,0.40277622
47,83,0.699411146
47,84,0.31508441
47,85,0.845430451
47,86,0.285203095
47,87,0.243728842
47,88,0.079565211
47,89,0.38096106
47,90,0.495425356
48,1,0.388778531
48,2,0.125430124
48,3,0.073463342
48,4,0.101798612
48,5,0.046534223
48,6,0.101693355
48,7,0.140983563
48,8,0.309369593
48,9,0.919048692
48,10,0.035647637
48,11,0.686404318
48,12,0.602313408
48,13,0.279436203
48,14,0.267431804
48,15,0.589001486
48,16,0.390389238
48,17,0
48,18,0.978225056
48,19,0.809529099
48,20,0.035510353
48,21,0.36845901
48,22,0.492376656
48,23,0
48,24,0.476233056
48,25,0.168546732
48,26,0.187783024
48,27,0.512354643
48,28,0.608380333
48,29,0
48,30,0.409592364
48,31,0
48,32,0.33549217
48,33,0.089847332
48,34,0.211293394
48,35,0.087244333
48,36,0.656428793
48,37,0.123571245
48,38,0.122629199
48,39,0
48,40,0.216063406
48,41,0.090199297
48,42,0.061283164
48,43,0.006590487
48,44,0.173470838
48,45,0.619886131
48,46,0
48,47,0.118698829
48,48,0
48,49,0.090152369
48,50,0.389974717
48,51,0.274397752
48,52,0.263066388
48,53,0.203174505
48,54,0.137961312
48,55,0.054623391
48,56,0.560328317
48,57,0.053721372
48,58,0.146592209
48,59,0.081589587
48,60,0
48,61,0
48,62,0.209404552
48,63,0.230454737
48,64,0.195180102
48,65,0.247280019
48,66,0.517022867
48,67,0.157493644
48,68,0
48,69,0.401647303
48,70,0.083509467
48,71,0
48,72,0.344742649
48,73,0.477071843
48,74,0.178069219
48,75,0.070727087
48,76,0.073215294
48,77,0.579786419
48,78,1
48,79,0.271659725
48,80,0.172088252
48,81,0.795506006
48,82,0.445724354
48,83,0.66942576
48,84,0.256030506
48,85,0.598466231
48,86,0.32324002
48,87,0.176115098
48,88,0.137825967
48,89,0.42417777
48,90,0.520740098
49,1,0.418971962
49,2,0.091414697
49,3,0.053896139
49,4,0.185871346
49,5,0.048477697
49,6,0.057260495
49,7,0.141278224
49,8,0.272987144
49,9,1
49,10,0.099609581
49,11,0.690909929
49,12,0.784958631
49,13,0.274351083
49,14,0.34527185
49,15,0.238256393
49,16,0.599580359
49,17,0
49,18,0.99834442
49,19,0.982833101
49,20,0
49,21,0.369054351
49,22,0.530233086
49,23,0
49,24,0.521742989
49,25,0.108548169
49,26,0.123075993
49,27,0.442253487
49,28,0.408331305
49,29,0
49,30,0.418244215
49,31,0
49,32,0.368476496
49,33,0.09885585
49,34,0.189308417
49,35,0.010136566
49,36,0.635605929
49,37,0.219456201
49,38,0.14657032
49,39,0
49,40,0.129836566
49,41,0.061840703
49,42,0.095611537
49,43,0.040740349
49,44,0.202823955
49,45,0.483619978
49,46,0
49,47,0.139630499
49,48,0
49,49,0.010904095
49,50,0.313160697
49,51,0.185168375
49,52,0.240865076
49,53,0.128577094
49,54,0.16265772
49,55,0.049350435
49,56,0.453055133
49,57,0.09043107
49,58,0.131097783
49,59,0.057573752
49,60,0
49,61,0
49,62,0.137545731
49,63,0.181466914
49,64,0.242064459
49,65,0.192359229
49,66,0.400136097
49,67,0.176871911
49,68,0
49,69,0.345722319
49,70,0.059608345
49,71,0
49,72,0.499695644
49,73,0.466448255
49,74,0.220120901
49,75,0.12063068
49,76,0.092487518
49,77,0.5580467
49,78,0.999001999
49,79,0.187601487
49,80,0.306473346
49,81,0.997198657
49,82,0.273505989
49,83,0.703772846
49,84,0.214160476
49,85,0.42883706
49,86,0.304068765
49,87,0.194822692
49,88,0.13504822
49,89,0.412038057
49,90,0.447367868
50,1,0.416253383
50,2,0.097993913
50,3,0.014084726
50,4,0.205101303
50,5,0.045068825
50,6,0.079118587
50,7,0.160554662
50,8,0.198523665
50,9,0.969647202
50,10,0.124307399
50,11,0.829756582
50,12,0.885933721
50,13,0.333107065
50,14,0.407328741
50,15,0.668924783
50,16,0.882694502
50,17,0
50,18,0.981078866
50,19,0.893048883
50,20,0
50,21,0.328288496
50,22,0.488246181
50,23,0.023848651
50,24,0.520315014
50,25,0.080400183
50,26,0.141606273
50,27,0.573431246
50,28,0.407402943
50,29,0
50,30,0.363323239
50,31,0.021717619
50,32,0.309285463
50,33,0.125165083
50,34,0.145502851
50,35,0
50,36,0.548355979
50,37,0.180758736
50,38,0.175517654
50,39,0
50,40,0.180212561
50,41,0.051222273
50,42,0.099952815
50,43,0.052171935
50,44,0.27570192
50,45,0.386025819
50,46,0.046117686
50,47,0.146789735
50,48,0.017254867
50,49,0
50,50,0.287312655
50,51,0.14706462
50,52,0.209184328
50,53,0.099883659
50,54,0.11234617
50,55,0.048925031
50,56,0.310761011
50,57,0.071481538
50,58,0.083279435
50,59,0.050065734
50,60,0
50,61,0
50,62,0.152035859
50,63,0.187417935
50,64,0.279783666
50,65,0.140095595
50,66,0.35588624
50,67,0.127650039
50,68,0
50,69,0.292728265
50,70,0.048597715
50,71,0
50,72,0.42660573
50,73,0.570222753
50,74,0.182907649
50,75,0.154533836
50,76,0.088960539
50,77,0.550722176
50,78,0.984016905
50,79,0.071902655
50,80,0.414305807
50,81,1
50,82,0.306917503
50,83,0.738378824
50,84,0.207440566
50,85,0.374722803
50,86,0.288255957
50,87,0.226001999
50,88,0.173059593
50,89,0.402031169
50,90,0.35384912
51,1,0.259392536
51,2,0.113161751
51,3,0.003275333
51,4,0.237800341
51,5,0.042380402
51,6,0.095722348
51,7,0.142381809
51,8,0.197328536
51,9,0.723879117
51,10,0.10523835
51,11,0.816344784
51,12,0.983268577
51,13,0.291406742
51,14,0.454704213
51,15,0.995580514
51,16,0.993353312
51,17,0
51,18,0.973278264
51,19,0.854459148
51,20,0
51,21,0.266919159
51,22,0.330299013
51,23,0.047500715
51,24,0.505401112
51,25,0.064848126
51,26,0.178318072
51,27,0.828725233
51,28,0.610825767
51,29,0
51,30,0.269761839
51,31,0.090143158
51,32,0.375879344
51,33,0.134117712
51,34,0.130484995
51,35,0
51,36,0.667239227
51,37,0.190220124
51,38,0.164991355
51,39,0
51,40,0.244641345
51,41,0.00308642
51,42,0.09335556
51,43,0.050195559
51,44,0.282432581
51,45,0.435900247
51,46,0.076268215
51,47,0.160434435
51,48,0.048084868
51,49,0.009770653
51,50,0.309609424
51,51,0.115151789
51,52,0.178025578
51,53,0.104679564
51,54,0.141275591
51,55,0.055156606
51,56,0.208143539
51,57,0.07178896
51,58,0.058725639
51,59,0.064874496
51,60,0
51,61,0
51,62,0.085421268
51,63,0.222169257
51,64,0.351048058
51,65,0.140427732
51,66,0.354265966
51,67,0.143403472
51,68,0
51,69,0.191041998
51,70,0.045068242
51,71,0
51,72,0.16602139
51,73,0.511293853
51,74,0.195836618
51,75,0.341285596
51,76,0.079380589
51,77,0.503276843
51,78,1
51,79,0.127356694
51,80,0.441910978
51,81,1
