Hours,Scenarios,CT,ME,NEMASSBOST,NH,RI,SEMASS,VT,WCMASS,Total
19,40,1302,2588,1563,1859,817,3324,624,1210,13287
19,41,1411,2951,1802,2150,986,3801,708,1385,15194
19,42,1460,3137,1909,2241,1002,3807,731,1461,15748
19,43,1380,2923,1777,2125,950,3757,701,1361,14974
19,44,1374,2907,1774,2104,946,3710,686,1333,14834
19,45,1309,2793,1682,2008,899,3570,653,1267,14181
19,46,1208,2512,1544,1783,808,3221,604,1162,12842
19,47,1258,2475,1509,1782,787,3232,608,1187,12838
19,48,1375,2754,1668,2033,923,3721,670,1342,14486
19,49,1301,2929,1722,2126,925,3764,678,1357,14802
19,50,1377,3132,1795,2224,984,3917,712,1455,15596
19,51,1319,2802,1682,2050,912,3642,670,1327,14404
19,52,1274,2749,1651,2023,910,3683,652,1272,14214
19,53,1379,2716,1646,1998,874,3619,671,1301,14204
19,54,1369,2535,1579,1846,812,3360,634,1195,13330
19,55,1464,2901,1807,2159,976,3866,722,1356,15251
19,56,1382,2874,1705,2086,929,3722,683,1320,14701
19,57,1517,3114,1915,2280,1028,4015,733,1460,16062
19,58,1481,2853,1748,2126,933,3771,709,1375,14996
19,59,1383,2754,1645,1993,888,3598,651,1291,14203
19,60,1379,2736,1741,2004,911,3659,670,1336,14436
19,61,1341,2862,1786,2005,918,3664,698,1324,14598
19,62,1251,2587,1563,1834,810,3320,645,1228,13238
19,63,1407,3182,1887,2299,1011,4221,741,1486,16234
19,64,1497,3159,1856,2350,988,3972,770,1536,16128
19,65,1420,3207,1985,2302,1045,4025,732,1481,16197
19,66,1378,3018,1795,2203,953,3872,730,1430,15379
19,67,1414,3024,1822,2187,968,3928,727,1421,15491
19,68,1331,2792,1750,1979,915,3739,651,1291,14448
19,69,1310,2643,1618,1856,833,3369,645,1239,13513
19,70,1347,2922,1746,2103,934,3762,692,1359,14865
19,71,1324,2919,1727,2081,932,3715,689,1356,14743
19,72,1327,2932,1732,2143,946,3807,711,1387,14985
19,73,1333,2939,1732,2066,942,3708,693,1352,14765
19,74,1235,2822,1669,1984,909,3583,662,1291,14155
19,75,1247,2569,1566,1796,816,3277,637,1208,13116
19,76,1172,2291,1353,1576,707,2870,611,1113,11693
19,77,1349,2847,1730,2022,930,3652,718,1413,14661
19,78,1323,2864,1747,2056,922,3660,692,1401,14665
19,79,1289,2871,1687,2041,909,3654,677,1356,14484
19,80,1244,2820,1670,2045,898,3685,671,1350,14383
19,81,1206,2722,1637,1948,862,3457,645,1278,13755
19,82,1205,2659,1679,1939,877,3619,650,1243,13871
19,83,1341,2784,1728,2026,913,3675,674,1322,14463
19,84,1440,3071,1863,2225,976,3825,723,1421,15544
19,85,1402,3006,1797,2179,961,3949,698,1378,15370
19,86,1306,2830,1694,2053,912,3667,692,1312,14466
19,87,1322,2806,1685,2042,906,3695,675,1314,14445
19,88,1278,2724,1628,1956,862,3526,649,1250,13873
19,89,1192,2514,1530,1770,791,3202,601,1168,12768
19,90,1233,2516,1552,1790,799,3237,609,1210,12946
20,1,1504,3496,2148,2508,1098,4469,777,1584,17584
20,2,1463,3289,2045,2377,1071,4224,756,1499,16724
20,3,1388,3036,1943,2146,971,3937,696,1377,15494
20,4,1441,3012,1915,2196,982,3987,708,1393,15634
20,5,1566,3330,2069,2457,1078,4447,783,1569,17299
20,6,1494,3164,1969,2332,1044,4181,737,1489,16410
20,7,1438,3070,1947,2302,1032,4058,723,1433,16003
20,8,1411,3081,1935,2249,1023,4032,717,1425,15873
20,9,1328,2849,1739,2052,925,3558,672,1315,14438
20,10,1287,2665,1690,1932,881,3449,655,1257,13816
20,11,1319,2616,1649,1867,846,3472,633,1214,13616
20,12,1429,3126,1984,2295,1026,4216,720,1470,16266
20,13,1527,3316,2030,2455,1075,4428,747,1563,17141
20,14,1485,3124,1948,2328,1035,4196,747,1484,16347
20,15,1423,2974,1884,2214,985,3949,702,1399,15530
20,16,1315,2829,1753,2046,929,3689,662,1306,14529
20,17,1272,2640,1644,1885,871,3431,647,1254,13644
20,18,1278,2589,1596,1866,885,3334,646,1290,13484
20,19,1336,2924,1779,2139,1008,3956,695,1441,15278
20,20,1325,2843,1750,2114,973,3809,680,1372,14866
20,21,1346,2826,1755,2101,972,3806,694,1382,14882
20,22,1310,2990,1795,2169,1002,3897,675,1397,15235
20,23,1296,2883,1800,2131,960,3794,656,1345,14865
20,24,1237,2522,1553,1820,841,3287,609,1168,13037
20,25,1354,2740,1714,2003,901,3701,664,1257,14334
20,26,1471,3093,1946,2314,1053,4170,734,1436,16217
20,27,1408,2974,1809,2162,969,3859,701,1348,15230
20,28,1343,2855,1764,2133,950,3778,681,1323,14827
20,29,1348,2917,1755,2135,951,3796,665,1337,14904
20,30,1266,2884,1692,2069,918,3651,653,1323,14456
20,31,1439,3095,1919,2249,1027,4148,737,1480,16094
20,32,1420,2996,1876,2184,998,3979,723,1429,15605
20,33,1478,2961,1863,2185,965,4021,713,1429,15615
20,34,1491,3159,1971,2376,1051,4302,768,1525,16643
20,35,1465,3063,1902,2260,1018,4021,737,1460,15926
20,36,1453,3022,1888,2230,1006,3966,720,1440,15725
20,37,1487,3092,1922,2283,1031,4083,752,1463,16113
20,38,1382,2861,1797,2078,955,3737,684,1338,14832
20,39,1324,2649,1666,1894,866,3434,632,1236,13701
20,40,1378,2719,1693,1964,886,3531,651,1283,14105
20,41,1468,3064,1923,2252,1038,3985,729,1447,15906
20,42,1491,3213,2009,2326,1044,3996,745,1499,16323
20,43,1450,3024,1895,2218,1006,3932,724,1431,15680
20,44,1447,2998,1896,2184,997,3871,703,1391,15487
20,45,1360,2874,1783,2078,944,3705,667,1313,14724
20,46,1277,2616,1641,1861,854,3367,616,1216,13448
20,47,1324,2591,1606,1855,844,3384,620,1250,13474
20,48,1408,2809,1756,2085,958,3824,680,1384,14904
20,49,1358,2953,1798,2164,960,3828,685,1393,15139
20,50,1420,3165,1867,2292,1009,3994,716,1505,15968
20,51,1358,2845,1761,2092,945,3706,678,1369,14754
20,52,1315,2811,1759,2078,948,3772,660,1314,14657
20,53,1387,2757,1689,2018,899,3629,670,1305,14354
20,54,1365,2619,1662,1915,857,3477,642,1222,13759
20,55,1480,2937,1872,2199,1002,3977,733,1377,15577
20,56,1416,2898,1793,2138,964,3806,695,1340,15050
20,57,1511,3095,1934,2293,1033,4079,731,1458,16134
20,58,1490,2909,1827,2185,972,3875,712,1386,15356
20,59,1402,2758,1700,2018,906,3637,653,1294,14368
20,60,1376,2745,1757,2000,921,3673,664,1333,14469
20,61,1315,2843,1765,2010,923,3697,688,1319,14560
20,62,1358,2788,1725,1988,892,3604,685,1331,14371
20,63,1456,3224,1959,2352,1047,4326,761,1521,16646
20,64,1497,3250,1982,2411,1052,4193,782,1562,16729
20,65,1464,3290,2056,2386,1077,4210,750,1532,16765
20,66,1441,3141,1921,2303,1018,4094,748,1494,16160
20,67,1426,3019,1864,2203,983,3986,726,1418,15625
20,68,1379,2880,1811,2034,950,3835,666,1328,14883
20,69,1404,2836,1759,1983,902,3620,669,1320,14493
20,70,1407,3037,1872,2203,996,3945,717,1431,15608
20,71,1392,3014,1845,2176,988,3888,713,1419,15435
20,72,1390,3033,1856,2230,1000,3947,732,1452,15640
20,73,1372,2986,1809,2126,979,3809,702,1401,15184
20,74,1278,2867,1761,2031,936,3634,675,1333,14515
20,75,1285,2663,1650,1856,858,3389,647,1260,13608
20,76,1239,2441,1484,1697,771,3096,633,1202,12563
20,77,1378,2911,1834,2101,989,3765,728,1459,15165
20,78,1373,2925,1826,2121,958,3743,706,1440,15092
20,79,1327,2906,1765,2090,937,3720,687,1398,14830
20,80,1294,2853,1748,2089,931,3733,683,1389,14720
20,81,1248,2771,1718,1990,897,3525,651,1317,14117
20,82,1246,2737,1732,1974,900,3672,651,1274,14186
20,83,1374,2866,1793,2068,939,3757,676,1336,14809
20,84,1454,3120,1929,2276,1014,3963,727,1446,15929
20,85,1414,3040,1886,2235,1016,4036,701,1402,15730
20,86,1350,2861,1775,2105,945,3764,707,1338,14845
20,87,1361,2847,1758,2085,932,3753,681,1342,14759
20,88,1312,2746,1689,1979,886,3542,650,1271,14075
20,89,1221,2564,1587,1804,818,3252,603,1192,13041
20,90,1279,2603,1631,1852,833,3341,623,1249,13411
21,1,1441,3350,2042,2402,1048,4295,755,1501,16834
21,2,1386,3151,1962,2291,1014,4112,736,1429,16081
21,3,1326,2952,1869,2078,935,3810,680,1319,14969
21,4,1401,3007,1882,2183,977,4029,706,1373,15558
21,5,1561,3351,2084,2479,1107,4556,792,1563,17493
21,6,1489,3197,1991,2365,1068,4283,755,1502,16650
21,7,1452,3096,1973,2354,1054,4168,747,1455,16299
21,8,1404,3032,1907,2268,1017,4035,732,1428,15823
21,9,1332,2869,1785,2107,957,3691,694,1344,14779
21,10,1298,2752,1744,2001,911,3620,677,1294,14297
21,11,1330,2713,1705,1955,883,3632,671,1270,14159
21,12,1446,3106,1953,2302,1023,4197,732,1455,16214
21,13,1476,3220,1975,2391,1049,4310,743,1504,16668
21,14,1437,3091,1916,2306,1021,4159,750,1455,16135
21,15,1440,3055,1927,2290,1021,4123,730,1440,16026
21,16,1347,2895,1828,2128,976,3852,687,1355,15068
21,17,1245,2681,1683,1930,902,3521,643,1263,13868
21,18,1280,2655,1640,1923,923,3541,643,1295,13900
21,19,1350,2956,1816,2192,1032,4019,710,1480,15555
21,20,1346,2892,1801,2169,1016,3922,702,1410,15258
21,21,1364,2894,1814,2167,1019,3923,714,1420,15315
21,22,1338,3035,1835,2225,1027,3992,698,1439,15589
21,23,1329,2859,1808,2129,980,3827,677,1346,14955
21,24,1287,2615,1635,1908,885,3474,640,1222,13666
21,25,1344,2787,1740,2029,933,3810,664,1252,14559
21,26,1436,3047,1899,2283,1038,4131,739,1410,15983
21,27,1419,2997,1857,2224,1011,4002,718,1380,15608
21,28,1400,2973,1857,2243,1013,4006,714,1377,15583
21,29,1404,3011,1849,2234,1003,3982,700,1392,15575
21,30,1331,2951,1783,2153,970,3831,684,1377,15080
21,31,1379,2979,1860,2175,994,4019,720,1419,15545
21,32,1336,2898,1788,2088,958,3822,701,1364,14955
21,33,1445,2973,1864,2168,971,4039,709,1402,15571
21,34,1473,3164,1986,2403,1063,4355,765,1513,16722
21,35,1459,3082,1927,2302,1035,4117,749,1473,16144
21,36,1460,3037,1913,2281,1033,4069,731,1455,15979
21,37,1496,3074,1920,2277,1036,4086,740,1448,16077
21,38,1410,2894,1829,2133,977,3846,702,1366,15157
21,39,1339,2726,1721,1961,895,3585,651,1269,14147
21,40,1411,2839,1758,2067,932,3747,677,1327,14758
21,41,1477,3082,1950,2307,1049,4115,743,1467,16190
21,42,1470,3165,1999,2334,1054,4104,754,1483,16363
21,43,1456,3079,1949,2292,1041,4093,738,1454,16102
21,44,1475,3059,1948,2260,1030,4029,725,1431,15957
21,45,1395,2932,1854,2148,983,3859,687,1356,15214
21,46,1317,2704,1708,1936,896,3533,637,1259,13990
21,47,1343,2706,1675,1947,888,3588,644,1307,14098
21,48,1443,2878,1815,2167,998,3960,706,1424,15391
21,49,1363,3016,1857,2233,999,3958,712,1442,15580
21,50,1381,3175,1914,2310,1041,4101,709,1488,16119
21,51,1392,2918,1828,2169,985,3859,706,1418,15275
21,52,1347,2817,1786,2095,954,3773,678,1349,14799
21,53,1345,2743,1708,2000,906,3610,665,1285,14262
21,54,1368,2758,1743,2024,917,3691,663,1275,14439
21,55,1489,3030,1920,2287,1034,4134,748,1415,16057
21,56,1459,2987,1871,2232,1018,3988,725,1397,15677
21,57,1475,3058,1916,2283,1031,4113,730,1430,16036
21,58,1494,2997,1906,2248,1008,4034,732,1439,15858
21,59,1453,2854,1788,2109,955,3823,680,1358,15020
21,60,1349,2753,1745,2007,920,3655,659,1317,14405
21,61,1255,2738,1684,1941,890,3563,665,1257,13993
21,62,1365,2850,1761,2033,920,3716,702,1347,14694
21,63,1401,3141,1908,2300,1030,4224,762,1469,16235
21,64,1440,3214,1975,2403,1054,4247,771,1519,16623
21,65,1435,3257,2033,2415,1072,4296,764,1513,16785
21,66,1426,3127,1945,2343,1034,4198,758,1481,16312
21,67,1384,2973,1835,2164,974,3973,716,1391,15410
21,68,1377,2892,1795,2065,947,3885,691,1341,14993
21,69,1416,2928,1822,2081,948,3814,700,1362,15071
21,70,1397,3071,1911,2254,1022,4071,739,1454,15919
21,71,1395,3039,1881,2228,1012,4003,736,1441,15735
21,72,1389,3029,1875,2242,1006,3990,737,1453,15721
21,73,1382,2997,1845,2180,990,3886,721,1432,15433
21,74,1299,2843,1750,2032,937,3616,677,1334,14488
21,75,1298,2737,1714,1933,902,3553,649,1292,14078
21,76,1257,2577,1576,1799,834,3340,647,1256,13286
21,77,1365,2879,1810,2123,983,3862,730,1441,15193
21,78,1357,2914,1831,2146,968,3829,714,1448,15207
21,79,1355,2958,1838,2167,980,3880,714,1453,15345
21,80,1322,2908,1808,2156,969,3842,709,1435,15149
21,81,1278,2809,1782,2055,933,3671,671,1353,14552
21,82,1273,2739,1725,1979,899,3660,652,1273,14200
21,83,1372,2848,1769,2067,930,3772,671,1314,14743
21,84,1418,3082,1914,2270,1012,4061,721,1425,15903
21,85,1397,2995,1862,2214,1002,3979,717,1394,15560
21,86,1401,2976,1879,2213,996,3980,721,1393,15559
21,87,1393,2947,1854,2189,982,3941,712,1382,15400
21,88,1366,2830,1785,2068,938,3725,676,1327,14715
21,89,1279,2681,1682,1898,872,3442,632,1249,13735
21,90,1343,2754,1736,1972,900,3573,656,1313,14247
22,1,1316,3142,1880,2240,981,3984,704,1370,15617
22,2,1298,2997,1844,2160,951,3901,693,1333,15177
22,3,1238,2846,1758,1969,920,3608,626,1233,14198
22,4,1281,2864,1752,2063,918,3839,663,1270,14650
22,5,1412,3197,1956,2348,1055,4308,743,1451,16470
22,6,1368,3048,1871,2239,1007,4051,717,1393,15694
22,7,1330,2940,1841,2227,999,3937,705,1351,15330
22,8,1298,2873,1789,2151,958,3811,698,1327,14905
22,9,1249,2753,1700,2020,913,3557,668,1268,14128
22,10,1229,2663,1667,1931,878,3492,655,1230,13745
22,11,1222,2623,1605,1860,839,3442,631,1190,13412
22,12,1356,2928,1802,2154,958,3885,691,1331,15105
22,13,1340,3025,1818,2227,976,3985,703,1373,15447
22,14,1312,2906,1769,2162,961,3901,709,1334,15054
22,15,1334,2921,1810,2184,974,3918,707,1344,15192
22,16,1266,2767,1739,2040,931,3674,666,1278,14361
22,17,1161,2587,1596,1849,860,3364,596,1185,13198
22,18,1169,2533,1542,1817,864,3342,602,1179,13048
22,19,1244,2801,1687,2064,959,3764,669,1359,14547
22,20,1242,2735,1685,2046,950,3689,670,1296,14313
22,21,1256,2751,1699,2053,958,3693,680,1308,14398
22,22,1244,2874,1730,2116,968,3761,676,1340,14709
22,23,1249,2718,1711,2025,933,3684,661,1260,14241
22,24,1221,2552,1566,1843,855,3395,623,1163,13218
22,25,1233,2635,1605,1893,871,3511,634,1155,13537
22,26,1304,2861,1748,2133,965,3836,697,1295,14839
22,27,1303,2840,1731,2096,953,3759,687,1280,14649
22,28,1294,2830,1755,2129,954,3801,683,1292,14738
22,29,1310,2861,1740,2119,953,3779,682,1306,14750
22,30,1255,2826,1696,2058,930,3668,664,1301,14398
22,31,1282,2827,1747,2062,943,3797,672,1323,14653
22,32,1237,2769,1669,1981,909,3615,667,1269,14116
22,33,1327,2840,1736,2057,916,3816,669,1295,14656
22,34,1358,3004,1850,2261,999,4073,724,1394,15663
22,35,1339,2911,1798,2173,970,3870,705,1361,15127
22,36,1347,2874,1783,2141,966,3809,683,1342,14945
22,37,1391,2898,1783,2138,971,3816,691,1327,15015
22,38,1339,2760,1738,2038,931,3658,663,1285,14412
22,39,1290,2648,1637,1885,861,3459,641,1200,13621
22,40,1276,2679,1617,1934,870,3496,638,1206,13716
22,41,1346,2905,1804,2167,972,3855,703,1347,15099
22,42,1351,2990,1856,2189,984,3858,707,1361,15296
22,43,1355,2924,1825,2163,981,3858,693,1344,15143
22,44,1383,2907,1832,2138,974,3799,693,1328,15054
22,45,1312,2804,1762,2051,938,3704,656,1281,14508
22,46,1234,2622,1637,1864,860,3410,617,1189,13433
22,47,1237,2586,1567,1839,840,3385,615,1193,13262
22,48,1340,2728,1685,2036,937,3715,664,1295,14400
22,49,1253,2852,1728,2095,940,3726,672,1327,14593
22,50,1270,2943,1778,2161,976,3856,663,1350,14997
22,51,1298,2760,1715,2064,935,3658,673,1322,14425
22,52,1264,2697,1691,1994,902,3585,641,1264,14038
22,53,1273,2647,1621,1903,860,3440,630,1210,13584
22,54,1258,2653,1620,1916,871,3516,633,1194,13661
22,55,1366,2862,1776,2153,967,3890,704,1316,15034
22,56,1350,2840,1748,2116,958,3751,688,1304,14755
22,57,1355,2870,1767,2143,966,3860,676,1320,14957
22,58,1447,2837,1774,2130,953,3805,692,1355,14993
22,59,1382,2722,1700,2020,912,3653,660,1297,14346
22,60,1260,2661,1655,1913,885,3477,632,1240,13723
22,61,1159,2621,1583,1831,840,3363,626,1164,13187
22,62,1247,2705,1626,1913,858,3492,658,1231,13730
22,63,1277,2950,1763,2147,958,3924,710,1345,15074
22,64,1326,3036,1843,2268,991,3995,722,1395,15576
22,65,1316,3087,1893,2280,1007,4049,715,1392,15739
22,66,1308,2976,1820,2208,980,3960,708,1371,15331
22,67,1296,2822,1733,2057,928,3777,677,1302,14592
22,68,1296,2792,1708,1995,904,3721,665,1273,14354
22,69,1301,2796,1696,1955,887,3578,656,1250,14119
22,70,1287,2900,1768,2107,957,3816,690,1328,14853
22,71,1283,2879,1749,2096,952,3752,685,1326,14722
22,72,1275,2854,1736,2094,947,3727,686,1321,14640
22,73,1290,2831,1726,2061,936,3677,676,1326,14523
22,74,1221,2718,1649,1924,892,3428,640,1250,13722
22,75,1213,2625,1636,1856,863,3407,622,1219,13441
22,76,1175,2494,1496,1723,790,3184,610,1162,12634
22,77,1249,2724,1673,1990,922,3626,679,1317,14180
22,78,1266,2766,1706,2023,913,3592,674,1326,14266
22,79,1267,2820,1724,2048,927,3633,673,1343,14435
22,80,1245,2771,1696,2034,915,3606,671,1326,14264
22,81,1200,2696,1700,1966,892,3501,637,1265,13857
22,82,1193,2638,1620,1891,856,3489,625,1196,13508
22,83,1225,2709,1626,1937,860,3517,631,1208,13713
22,84,1292,2888,1765,2126,945,3786,671,1311,14784
22,85,1285,2813,1718,2075,931,3697,684,1298,14501
22,86,1299,2839,1764,2099,942,3775,678,1301,14697
22,87,1295,2808,1741,2080,930,3726,683,1295,14558
22,88,1293,2737,1710,1990,902,3577,659,1260,14128
22,89,1217,2615,1621,1841,839,3333,616,1190,13272
22,90,1227,2630,1618,1868,845,3377,625,1212,13402
23,1,1175,2860,1672,2030,887,3555,627,1210,14016
23,2,1184,2773,1661,1995,873,3558,627,1202,13873
23,3,1133,2672,1618,1832,847,3370,584,1123,13179
23,4,1148,2666,1587,1905,840,3569,611,1144,13470
23,5,1247,2941,1753,2147,952,3934,672,1288,14934
23,6,1231,2778,1674,2032,903,3660,661,1232,14171
23,7,1188,2687,1641,2016,891,3544,645,1197,13809
23,8,1153,2637,1600,1960,865,3472,621,1171,13479
23,9,1141,2564,1547,1869,835,3268,610,1149,12983
23,10,1132,2516,1535,1800,815,3259,593,1122,12772
23,11,1099,2437,1444,1708,775,3153,575,1066,12257
23,12,1215,2636,1585,1943,860,3537,608,1158,13542
23,13,1183,2739,1606,2005,873,3499,616,1210,13731
23,14,1162,2633,1556,1941,845,3460,624,1173,13394
23,15,1198,2674,1612,1998,881,3537,630,1192,13722
23,16,1164,2587,1591,1885,856,3393,603,1157,13236
23,17,1072,2426,1448,1707,794,3105,550,1073,12175
23,18,1046,2368,1393,1662,778,3067,546,1044,11904
23,19,1110,2556,1512,1869,849,3386,591,1181,13054
23,20,1114,2482,1484,1841,837,3299,597,1130,12784
23,21,1137,2509,1514,1862,850,3353,603,1145,12973
23,22,1106,2622,1531,1912,857,3384,605,1183,13200
23,23,1147,2528,1557,1866,849,3316,599,1133,12995
23,24,1126,2406,1434,1720,789,3105,570,1061,12211
23,25,1101,2437,1438,1728,789,3175,561,1042,12271
23,26,1154,2571,1533,1914,857,3389,618,1145,13181
23,27,1145,2558,1521,1877,848,3329,617,1131,13026
23,28,1149,2564,1544,1925,855,3402,616,1149,13204
23,29,1167,2588,1524,1903,852,3361,605,1152,13152
23,30,1137,2591,1522,1869,852,3330,602,1168,13071
23,31,1164,2621,1577,1894,854,3479,622,1191,13402
23,32,1137,2589,1541,1828,825,3332,602,1147,13001
23,33,1188,2630,1563,1882,834,3496,612,1156,13361
23,34,1242,2742,1640,2050,898,3679,653,1232,14136
23,35,1184,2632,1583,1957,869,3449,635,1195,13504
23,36,1195,2608,1566,1916,861,3392,619,1174,13331
23,37,1268,2639,1569,1922,861,3393,624,1167,13443
23,38,1245,2561,1576,1877,850,3361,614,1157,13241
23,39,1194,2490,1500,1751,797,3216,579,1090,12617
23,40,1130,2471,1438,1753,781,3150,573,1064,12360
23,41,1202,2625,1591,1949,868,3451,629,1182,13497
23,42,1209,2714,1637,1969,878,3440,633,1199,13679
23,43,1212,2661,1616,1951,877,3473,620,1180,13590
23,44,1250,2655,1631,1936,870,3406,626,1172,13546
23,45,1228,2603,1602,1894,855,3426,605,1155,13368
23,46,1135,2493,1497,1732,794,3180,504,1077,12412
23,47,1120,2410,1406,1684,765,3080,548,1048,12061
23,48,1208,2474,1484,1834,833,3325,599,1123,12880
23,49,1131,2589,1524,1893,843,3337,604,1157,13078
23,50,1135,2612,1558,1956,872,3464,601,1175,13373
23,51,1167,2535,1538,1886,839,3294,615,1166,13040
23,52,1159,2491,1520,1830,825,3280,583,1134,12822
23,53,1167,2482,1471,1767,792,3176,562,1093,12510
23,54,1140,2444,1443,1747,784,3175,570,1070,12373
23,55,1215,2597,1560,1943,861,3460,629,1172,13437
23,56,1199,2547,1532,1898,844,3342,611,1158,13131
23,57,1217,2591,1548,1925,855,3421,604,1178,13339
23,58,1321,2581,1571,1924,853,3412,622,1215,13499
23,59,1269,2519,1535,1854,838,3344,599,1181,13139
23,60,1161,2502,1511,1773,805,3205,574,1132,12663
23,61,1060,2456,1433,1705,773,3093,577,1049,12146
23,62,1106,2498,1452,1763,781,3177,599,1094,12470
23,63,1118,2678,1547,1941,850,3543,636,1183,13496
23,64,1180,2768,1625,2052,879,3601,646,1234,13985
23,65,1169,2813,1679,2071,901,3661,646,1229,14169
23,66,1167,2717,1614,1994,872,3575,636,1213,13788
23,67,1187,2625,1563,1897,843,3463,622,1174,13374
23,68,1186,2632,1566,1869,843,3475,610,1163,13344
23,69,1164,2594,1517,1787,811,3252,587,1114,12826
23,70,1130,2633,1551,1897,851,3397,617,1161,13237
23,71,1136,2629,1532,1882,843,3341,610,1155,13128
23,72,1129,2585,1526,1893,841,3332,608,1157,13071
23,73,1142,2577,1530,1854,839,3297,607,1155,13001
23,74,1106,2508,1484,1759,810,3151,581,1115,12514
23,75,1108,2443,1480,1711,793,3143,567,1094,12339
23,76,1063,2340,1363,1595,731,2932,556,1038,11618
23,77,1118,2489,1486,1810,823,3249,608,1147,12730
23,78,1130,2518,1514,1830,822,3232,604,1159,12809
23,79,1123,2572,1522,1856,833,3277,601,1169,12953
23,80,1109,2521,1500,1841,821,3226,599,1159,12776
23,81,1092,2508,1545,1813,820,3204,581,1133,12696
23,82,1078,2468,1479,1753,791,3239,567,1082,12457
